flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp,dep_date_time,arr_date_time,duracion_vuelo
IBE8526, BOMBARDIER CRJ-1000,2018-04-15,22:15,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 22:15,7,17,Nubes altas,,,2018-04-15,23:10,PAMPLONA,PNA,-,Llegada prevista a las 23:10,5,19,Nubosidad variable, - ,,2018-04-15 11:30:28,2018-04-15 22:15:00,2018-04-15 23:10:00,55.0
VLG1571, AIRBUS A320,2018-04-15,22:00,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 22:00,14,22,Despejado,,,2018-04-15,23:35,ASTURIAS,OVD,1,Llegada prevista a las 23:35,12,15,Cubierto de nubes altas y medias,SC,3,2018-04-15 11:30:28,2018-04-15 22:00:00,2018-04-15 23:35:00,95.0
AEA2888, BOEING 737-800 WINGLETS,2018-04-15,15:35,ALMERIA,LEI,1,Salida prevista a las 15:35,11,20,Despejado,,3,2018-04-15,16:55,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 16:55,14,22,Despejado,T1_G,1,2018-04-15 11:30:28,2018-04-15 15:35:00,2018-04-15 16:55:00,80.0
VLG1432, AIRBUS A320,2018-04-15,08:55,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 08:50,14,22,Despejado,,,2018-04-15,10:10,BILBAO,BIO,O,El vuelo ha aterrizado a las 09:53,10,19,Nubosidad variable,N,5,2018-04-15 11:30:28,2018-04-15 08:55:00,2018-04-15 10:10:00,75.0
VLG1252, AIRBUS A320,2018-04-15,12:25,ALMERIA,LEI,1,Salida prevista a las 12:25,11,20,Despejado,,3,2018-04-15,13:50,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 13:50,14,22,Despejado,T1_G,8,2018-04-15 11:30:27,2018-04-15 12:25:00,2018-04-15 13:50:00,85.0
IBE8577, CANADAIR CRJ-900,2018-04-15,14:00,ALMERIA,LEI,1,Salida prevista a las 14:00,11,20,Despejado,,3,2018-04-15,15:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 15:10,7,17,Nubes altas,10,19,2018-04-15 11:30:27,2018-04-15 14:00:00,2018-04-15 15:10:00,70.0
IBE8911, BOMBARDIER CRJ-1000,2018-04-15,13:55,IBIZA,IBZ,1,Salida prevista a las 13:55,12,20,Nubes altas,,5,2018-04-15,15:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 15:10,7,17,Nubes altas,10,19,2018-04-15 11:30:27,2018-04-15 13:55:00,2018-04-15 15:10:00,75.0
IBE0482, AIRBUS A320,2018-04-15,22:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 22:00,7,17,Nubes altas,,,2018-04-15,23:10,ASTURIAS,OVD,1,Llegada prevista a las 23:10,12,15,Cubierto de nubes altas y medias,SC,3,2018-04-15 11:30:27,2018-04-15 22:00:00,2018-04-15 23:10:00,70.0
VLG2507, 32A,2018-04-15,08:50,SEVILLA,SVQ,1,El vuelo ha despegado a las 08:43,8,19,Nubes altas,,3,2018-04-15,10:10,BILBAO,BIO,O,El vuelo ha aterrizado a las 09:57,10,19,Nubosidad variable,N,3,2018-04-15 11:30:27,2018-04-15 08:50:00,2018-04-15 10:10:00,80.0
IBE8511, CANADAIR CRJ-900,2018-04-16,09:15,JEREZ DE LA FRONTERA,XRY,-,Departure expected at 09:15,10,18,Nubes altas,,,2018-04-16,10:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Arrival expected at 10:25,7,17,Nubes altas, - ,,2018-04-15 11:30:26,2018-04-16 09:15:00,2018-04-16 10:25:00,70.0
VOE3830, BOEING 717,2018-04-15,21:45,SEVILLA,SVQ,1,Salida prevista a las 21:45,8,19,Nubes altas,,6,2018-04-15,23:10,ASTURIAS,OVD,1,Llegada prevista a las 23:10,12,15,Cubierto de nubes altas y medias,SC,4,2018-04-15 11:30:26,2018-04-15 21:45:00,2018-04-15 23:10:00,85.0
VLG3694, AIRBUS A320,2018-04-15,13:25,IBIZA,IBZ,1,Salida prevista a las 13:25,12,20,Nubes altas,,6,2018-04-15,14:10,VALENCIA,VLC,1,Llegada prevista a las 14:10,11,26,Despejado,3,7,2018-04-15 11:30:25,2018-04-15 13:25:00,2018-04-15 14:10:00,45.0
IBE0480, AIRBUS A320,2018-04-15,19:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 19:35,7,17,Nubes altas,,,2018-04-15,20:50,ASTURIAS,OVD,1,Llegada prevista a las 20:50,12,15,Cubierto de nubes altas y medias,SC,4,2018-04-15 11:30:25,2018-04-15 19:35:00,2018-04-15 20:50:00,75.0
IBE0554, AIRBUS A319,2018-04-15,11:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 11:55,7,17,Nubes altas,,,2018-04-15,13:05,SANTANDER-SEVE BALLESTEROS,SDR,N,Llegada prevista a las 13:05,12,16,Chubascos dispersos,01,2,2018-04-15 11:30:25,2018-04-15 11:55:00,2018-04-15 13:05:00,70.0
IBE0407, AIRBUS A319,2018-04-16,06:45,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 06:45,10,18,Nubes altas,,4,2018-04-16,07:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 07:55,7,17,Nubes altas, - ,,2018-04-15 11:30:24,2018-04-16 06:45:00,2018-04-16 07:55:00,70.0
RYR6384, BOEING 737-800 WINGLETS,2018-04-15,11:15,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 11:13,14,22,Despejado,,,2018-04-15,12:45,SANTANDER-SEVE BALLESTEROS,SDR,N,Llegada prevista a las 12:45,12,16,Chubascos dispersos,01,1,2018-04-15 11:30:24,2018-04-15 11:15:00,2018-04-15 12:45:00,90.0
IBB651, ATR-72,2018-04-16,09:30,TENERIFE NORTE,TFN,1,Salida prevista a las 09:30,17,23,Despejado,,,2018-04-16,10:00,LA GOMERA,GMZ,-,Llegada prevista a las 10:00,18,24,Nubes altas, - ,,2018-04-15 11:30:24,2018-04-16 09:30:00,2018-04-16 10:00:00,30.0
IBE0405, AIRBUS A319,2018-04-15,17:40,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 17:40,10,18,Nubes altas,,2,2018-04-15,19:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 19:00,7,17,Nubes altas,10,11,2018-04-15 11:30:23,2018-04-15 17:40:00,2018-04-15 19:00:00,80.0
VLG9742, AIRBUS A321,2018-04-15,09:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 09:30,7,17,Nubes altas,,,2018-04-15,10:45,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 10:38,14,22,Despejado,T1_G,15,2018-04-15 11:30:23,2018-04-15 09:30:00,2018-04-15 10:45:00,75.0
AVA6078, AIRBUS A321,2018-04-15,09:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 09:30,7,17,Nubes altas,,,2018-04-15,10:45,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 10:38,14,22,Despejado,T1_G,15,2018-04-15 11:30:22,2018-04-15 09:30:00,2018-04-15 10:45:00,75.0
RYR1284, BOEING 737-800 WINGLETS,2018-04-15,17:10,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 17:10,10,18,Nubes altas,,7,2018-04-15,18:55,BARCELONA-EL PRAT,BCN,T2 B,Llegada prevista a las 18:55,14,22,Despejado,B,25,2018-04-15 11:30:22,2018-04-15 17:10:00,2018-04-15 18:55:00,105.0
VLG1585, AIRBUS A320,2018-04-15,20:40,VALLADOLID,VLL,1,Salida prevista a las 20:40,6,16,Chubascos dispersos,,1,2018-04-15,22:00,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 22:00,14,22,Despejado,T1_G,7,2018-04-15 11:30:22,2018-04-15 20:40:00,2018-04-15 22:00:00,80.0
IBE8441, ATR-72,2018-04-15,12:50,IBIZA,IBZ,1,Salida prevista a las 12:50,12,20,Nubes altas,,1,2018-04-15,13:45,VALENCIA,VLC,1,Llegada prevista a las 13:45,11,26,Despejado,1,1,2018-04-15 11:30:22,2018-04-15 12:50:00,2018-04-15 13:45:00,55.0
AEA7158, EMBRAER ERJ-195,2018-04-15,12:40,BILBAO,BIO,O,Salida prevista a las 12:40,10,19,Nubosidad variable,,4,2018-04-15,13:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 13:43,7,17,Nubes altas,06,18,2018-04-15 11:30:22,2018-04-15 12:40:00,2018-04-15 13:45:00,65.0
IBB653, ATR-42/72,2018-04-15,17:00,TENERIFE NORTE,TFN,1,Salida prevista a las 17:00,17,23,Despejado,,,2018-04-15,17:30,LA GOMERA,GMZ,-,Llegada prevista a las 17:30,18,24,Nubes altas, - ,,2018-04-15 11:30:22,2018-04-15 17:00:00,2018-04-15 17:30:00,30.0
IBE0523, AIRBUS A320,2018-04-15,17:40,A CORUÑA,LCG,-,Salida prevista a las 17:40,11,15,Lluvia,,3,2018-04-15,18:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 18:55,7,17,Nubes altas,10,13,2018-04-15 11:30:22,2018-04-15 17:40:00,2018-04-15 18:55:00,75.0
RYR6321, BOEING 737-800 WINGLETS,2018-04-15,17:15,VALLADOLID,VLL,1,Salida prevista a las 17:15,6,16,Chubascos dispersos,,5,2018-04-15,18:35,BARCELONA-EL PRAT,BCN,T2 B,Llegada prevista a las 18:35,14,22,Despejado,B,26,2018-04-15 11:30:21,2018-04-15 17:15:00,2018-04-15 18:35:00,80.0
AEA7028, BOEING 737-800 WINGLETS,2018-04-15,12:25,BILBAO,BIO,O,Salida prevista a las 12:25,10,19,Nubosidad variable,,3,2018-04-15,14:25,LANZAROTE,ACE,1,Llegada prevista a las 14:25,15,25,Nubes altas,1,1,2018-04-15 11:30:21,2018-04-15 12:25:00,2018-04-15 14:25:00,120.0
AEA7236, EMBRAER ERJ-195,2018-04-15,16:15,A CORUÑA,LCG,-,Salida prevista a las 16:15,11,15,Lluvia,,3,2018-04-15,17:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 17:25,7,17,Nubes altas,06,18,2018-04-15 11:30:21,2018-04-15 16:15:00,2018-04-15 17:25:00,70.0
EVE1128, 32A,2018-04-15,17:05,VALLADOLID,VLL,1,Salida prevista a las 17:05,6,16,Chubascos dispersos,,1,2018-04-15,18:20,SEVILLA,SVQ,1,Llegada prevista a las 18:20,8,19,Nubes altas,B,4,2018-04-15 11:30:20,2018-04-15 17:05:00,2018-04-15 18:20:00,75.0
IBE8793, ATR-72,2018-04-15,13:55,MELILLA,MLN,T,Salida prevista a las 13:55,14,19,Despejado,,2,2018-04-15,15:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 15:40,7,17,Nubes altas,10,19,2018-04-15 11:30:19,2018-04-15 13:55:00,2018-04-15 15:40:00,105.0
AEA7234, EMBRAER ERJ-195,2018-04-15,12:15,A CORUÑA,LCG,-,Salida prevista a las 12:15,11,15,Lluvia,,3,2018-04-15,13:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 13:20,7,17,Nubes altas,06,16,2018-04-15 11:30:19,2018-04-15 12:15:00,2018-04-15 13:25:00,70.0
VLG2114, 32B,2018-04-15,09:45,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 09:47,14,23,Despejado,,,2018-04-15,11:20,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 11:16,14,22,Despejado,T1_G,2,2018-04-15 11:30:19,2018-04-15 09:45:00,2018-04-15 11:20:00,95.0
VLG3701, AIRBUS A320,2018-04-15,19:25,MENORCA,MAH,1,Salida prevista a las 19:25,12,20,Abertura de claros,,2,2018-04-15,20:20,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 20:20,14,22,Despejado,T1_G,8,2018-04-15 11:30:18,2018-04-15 19:25:00,2018-04-15 20:20:00,55.0
VLG1293, 32A,2018-04-15,11:55,A CORUÑA,LCG,1,Salida prevista a las 11:55,11,15,Lluvia,,4,2018-04-15,13:35,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 13:35,14,22,Despejado,T1_G,6,2018-04-15 11:30:18,2018-04-15 11:55:00,2018-04-15 13:35:00,100.0
VLG3709, AIRBUS A320,2018-04-15,18:45,MENORCA,MAH,1,Salida prevista a las 18:45,12,20,Abertura de claros,,6,2018-04-15,19:40,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 19:40,14,22,Despejado,T1_G,6,2018-04-15 11:30:17,2018-04-15 18:45:00,2018-04-15 19:40:00,55.0
VLG3280, AIRBUS A320,2018-04-15,07:00,BILBAO,BIO,O,El vuelo ha despegado a las 07:03,10,19,Nubosidad variable,,4,2018-04-15,08:55,LANZAROTE,ACE,1,El vuelo ha aterrizado a las 08:55,15,25,Nubes altas,1,2,2018-04-15 11:30:17,2018-04-15 07:00:00,2018-04-15 08:55:00,115.0
AEA2630, BOEING 737-800 WINGLETS,2018-04-15,20:15,SANTIAGO,SCQ,T,Salida prevista a las 20:15,10,15,Lluvia,,6,2018-04-15,21:50,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 21:50,14,22,Despejado,T1_G,4,2018-04-15 11:30:16,2018-04-15 20:15:00,2018-04-15 21:50:00,95.0
VLG1673, 32A,2018-04-15,21:15,SANTIAGO,SCQ,T,Salida prevista a las 21:15,10,15,Lluvia,,3,2018-04-15,22:55,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 22:55,14,22,Despejado,T1_G,4,2018-04-15 11:30:16,2018-04-15 21:15:00,2018-04-15 22:55:00,100.0
IBE0533, AIRBUS A319,2018-04-15,13:35,VIGO,VGO,1,Salida prevista a las 13:35,11,15,Lluvia,,3,2018-04-15,14:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 14:50,7,17,Nubes altas,10,12,2018-04-15 11:30:15,2018-04-15 13:35:00,2018-04-15 14:50:00,75.0
AEA7315, EMBRAER ERJ-195,2018-04-15,12:30,VIGO,VGO,1,Salida prevista a las 12:30,11,15,Lluvia,,5,2018-04-15,13:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 14:25,7,17,Nubes altas,06,14,2018-04-15 11:30:14,2018-04-15 12:30:00,2018-04-15 13:40:00,70.0
IBB365, ATR-72,2018-04-15,15:20,GRAN CANARIA,LPA,-,Salida prevista a las 15:20,17,23,Cubierto de nubes altas y medias,,,2018-04-15,16:15,EL HIERRO,VDE,1,Llegada prevista a las 16:15,14,18,Nubes altas,01,1,2018-04-15 11:30:11,2018-04-15 15:20:00,2018-04-15 16:15:00,55.0
IBE8532, BOMBARDIER CRJ-1000,2018-04-15,19:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 19:50,7,17,Nubes altas,,,2018-04-15,20:45,PAMPLONA,PNA,-,Llegada prevista a las 20:45,5,19,Nubosidad variable, - ,,2018-04-15 11:30:09,2018-04-15 19:50:00,2018-04-15 20:45:00,55.0
IBB655, ATR-72,2018-04-15,07:55,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 07:53,17,23,Despejado,,3,2018-04-15,08:30,EL HIERRO,VDE,1,El vuelo ha aterrizado a las 08:39,14,18,Nubes altas,01,1,2018-04-15 11:30:09,2018-04-15 07:55:00,2018-04-15 08:30:00,35.0
IBE8524, CANADAIR CRJ-900,2018-04-15,16:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 16:30,7,17,Nubes altas,,,2018-04-15,17:25,PAMPLONA,PNA,-,Llegada prevista a las 17:25,5,19,Nubosidad variable, - ,,2018-04-15 11:30:08,2018-04-15 16:30:00,2018-04-15 17:25:00,55.0
VOE3924, BOEING 717,2018-04-15,17:40,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 17:40,14,23,Despejado,,,2018-04-15,19:25,ASTURIAS,OVD,1,Llegada prevista a las 19:25,12,15,Cubierto de nubes altas y medias,SC,4,2018-04-15 11:30:08,2018-04-15 17:40:00,2018-04-15 19:25:00,105.0
VLG2487, AIRBUS A319,2018-04-16,08:35,SAN SEBASTIAN,EAS,-,Salida prevista a las 08:35,12,18,Nubes altas,,,2018-04-16,09:40,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 09:40,14,22,Despejado, - ,,2018-04-15 11:30:07,2018-04-16 08:35:00,2018-04-16 09:40:00,65.0
VLG3864, AIRBUS A320,2018-04-15,17:30,PALMA DE MALLORCA,PMI,N,Salida prevista a las 17:30,11,21,Nubes altas,,,2018-04-15,19:15,ASTURIAS,OVD,1,Llegada prevista a las 19:15,12,15,Cubierto de nubes altas y medias,SC,3,2018-04-15 11:30:07,2018-04-15 17:30:00,2018-04-15 19:15:00,105.0
IBE0476, AIRBUS A320,2018-04-15,15:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 15:45,7,17,Nubes altas,,,2018-04-15,16:55,ASTURIAS,OVD,1,Llegada prevista a las 16:55,12,15,Cubierto de nubes altas y medias,SC,3,2018-04-15 11:30:07,2018-04-15 15:45:00,2018-04-15 16:55:00,70.0
IBE8317, ATR-72,2018-04-16,07:30,SAN SEBASTIAN,EAS,-,Salida prevista a las 07:30,12,18,Nubes altas,,,2018-04-16,08:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 08:50,7,17,Nubes altas, - ,,2018-04-15 11:30:06,2018-04-16 07:30:00,2018-04-16 08:50:00,80.0
AEA9047, AIRBUS A330-200,2018-04-15,09:55,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 09:53,17,23,Despejado,,5,2018-04-15,13:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 13:29,7,17,Nubes altas,06,17,2018-04-15 11:30:06,2018-04-15 09:55:00,2018-04-15 13:45:00,230.0
VOE3585, BOEING 717,2018-04-15,13:05,ALICANTE-ELCHE,ALC,N,Salida prevista a las 13:05,12,25,Despejado,,,2018-04-15,14:45,ASTURIAS,OVD,1,Llegada prevista a las 14:45,12,15,Cubierto de nubes altas y medias,SC,3,2018-04-15 11:30:06,2018-04-15 13:05:00,2018-04-15 14:45:00,100.0
VLG3932, AIRBUS A320,2018-04-15,13:20,GRANADA-JAÉN F.G.L.,GRX,1,Salida prevista a las 13:20,6,21,Nubes altas,,3,2018-04-15,14:30,PALMA DE MALLORCA,PMI,N,Llegada prevista a las 14:30,11,21,Nubes altas,NT,13,2018-04-15 11:30:06,2018-04-15 13:20:00,2018-04-15 14:30:00,70.0
IBE8533, BOMBARDIER CRJ-1000,2018-04-16,10:25,PAMPLONA,PNA,-,Salida prevista a las 10:25,5,19,Nubosidad variable,,,2018-04-16,11:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 11:25,7,17,Nubes altas, - ,,2018-04-15 11:30:06,2018-04-16 10:25:00,2018-04-16 11:25:00,60.0
EVE1605, 32A,2018-04-15,11:00,SEVILLA,SVQ,1,El vuelo ha despegado a las 10:56,8,19,Nubes altas,,5,2018-04-15,12:15,ZARAGOZA,ZAZ,T,Llegada prevista a las 12:00,6,23,Nubes altas,2,2,2018-04-15 11:30:05,2018-04-15 11:00:00,2018-04-15 12:15:00,75.0
IBE8323, ATR-72,2018-04-15,21:20,SAN SEBASTIAN,EAS,1,Salida prevista a las 21:30,12,18,Nubes altas,,2,2018-04-15,22:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 22:40,7,17,Nubes altas,10,19,2018-04-15 11:30:05,2018-04-15 21:20:00,2018-04-15 22:40:00,80.0
AEA5200, EMBRAER ERJ-195,2018-04-15,12:45,GRANADA-JAÉN F.G.L.,GRX,1,Salida prevista a las 12:45,6,21,Nubes altas,,1,2018-04-15,14:00,PALMA DE MALLORCA,PMI,N,Llegada prevista a las 13:55,11,21,Nubes altas,NT,10,2018-04-15 11:30:05,2018-04-15 12:45:00,2018-04-15 14:00:00,75.0
IBE8334, CANADAIR CRJ-200,2018-04-15,10:30,VALENCIA,VLC,1,El vuelo ha despegado a las 10:24,11,26,Despejado,,,2018-04-15,12:00,ASTURIAS,OVD,1,Llegada prevista a las 11:35,12,15,Cubierto de nubes altas y medias,SC,3,2018-04-15 11:30:04,2018-04-15 10:30:00,2018-04-15 12:00:00,90.0
VLG1593, AIRBUS A320,2018-04-16,09:15,SANTANDER-SEVE BALLESTEROS,SDR,-,Salida prevista a las 09:15,12,16,Chubascos dispersos,,,2018-04-16,10:30,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 10:30,14,22,Despejado, - ,,2018-04-15 11:30:04,2018-04-16 09:15:00,2018-04-16 10:30:00,75.0
RYR3064, BOEING 737-800 WINGLETS,2018-04-15,09:35,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 09:47,17,23,Despejado,,13,2018-04-15,14:00,BARCELONA-EL PRAT,BCN,T2 B,Llegada prevista a las 13:39,14,22,Despejado,B,22,2018-04-15 11:30:04,2018-04-15 09:35:00,2018-04-15 14:00:00,265.0
IBB119, BOMBARDIER CRJ-1000,2018-04-15,09:00,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 09:01,17,23,Cubierto de nubes altas y medias,,,2018-04-15,09:30,TENERIFE NORTE,TFN,1,El vuelo ha aterrizado a las 09:28,17,23,Despejado,1,2,2018-04-15 11:30:04,2018-04-15 09:00:00,2018-04-15 09:30:00,30.0
IBE0553, AIRBUS A319,2018-04-16,09:05,SANTANDER-SEVE BALLESTEROS,SDR,-,Salida prevista a las 09:05,12,16,Chubascos dispersos,,,2018-04-16,10:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 10:10,7,17,Nubes altas, - ,,2018-04-15 11:30:03,2018-04-16 09:05:00,2018-04-16 10:10:00,65.0
IBE8861, CANADAIR CRJ-900,2018-04-16,07:30,SANTANDER-SEVE BALLESTEROS,SDR,-,Salida prevista a las 07:30,12,16,Chubascos dispersos,,,2018-04-16,08:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 08:35,7,17,Nubes altas, - ,,2018-04-15 11:30:03,2018-04-16 07:30:00,2018-04-16 08:35:00,65.0
IBB651, ATR-42/72,2018-04-15,09:30,TENERIFE NORTE,TFN,1,El vuelo ha despegado a las 09:27,17,23,Despejado,,,2018-04-15,10:00,LA GOMERA,GMZ,-,El vuelo ha aterrizado a las 09:54,18,24,Nubes altas, - ,,2018-04-15 11:30:03,2018-04-15 09:30:00,2018-04-15 10:00:00,30.0
IBE0930, AIRBUS A321,2018-04-15,09:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 09:30,7,17,Nubes altas,,,2018-04-15,10:45,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 10:38,14,22,Despejado,T1_G,15,2018-04-15 11:30:03,2018-04-15 09:30:00,2018-04-15 10:45:00,75.0
VLG1312, 32A,2018-04-15,08:55,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 09:00,14,22,Despejado,,,2018-04-15,10:05,ALICANTE-ELCHE,ALC,N,El vuelo ha aterrizado a las 09:55,12,25,Despejado,NT1,,2018-04-15 11:30:02,2018-04-15 08:55:00,2018-04-15 10:05:00,70.0
VLG2287, AIRBUS A320,2018-04-15,14:45,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 14:45,10,18,Nubes altas,,2,2018-04-15,16:25,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 16:25,14,22,Despejado,T1_G,8,2018-04-15 11:30:02,2018-04-15 14:45:00,2018-04-15 16:25:00,100.0
VLG2251, 32A,2018-04-15,10:00,SEVILLA,SVQ,1,El vuelo ha despegado a las 11:21,8,19,Nubes altas,,3,2018-04-15,11:35,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 12:25,14,22,Despejado,T1_G,7,2018-04-15 11:30:02,2018-04-15 10:00:00,2018-04-15 11:35:00,95.0
VLG1295, AIRBUS A320,2018-04-15,09:20,A CORUÑA,LCG,1,El vuelo ha despegado a las 09:26,11,15,Lluvia,,3,2018-04-15,11:10,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 10:53,14,22,Despejado,T1_G,7,2018-04-15 11:30:01,2018-04-15 09:20:00,2018-04-15 11:10:00,110.0
IBE0411, AIRBUS A320,2018-04-15,13:35,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 13:35,10,18,Nubes altas,,2,2018-04-15,14:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 14:50,7,17,Nubes altas,10,16,2018-04-15 11:30:01,2018-04-15 13:35:00,2018-04-15 14:50:00,75.0
VLG2211, AIRBUS A320,2018-04-15,09:15,SEVILLA,SVQ,1,El vuelo ha despegado a las 09:28,8,19,Nubes altas,,6,2018-04-15,10:50,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 10:51,14,22,Despejado,T1_G,8,2018-04-15 11:30:01,2018-04-15 09:15:00,2018-04-15 10:50:00,95.0
IBE8330, CANADAIR CRJ-200,2018-04-15,09:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 08:54,7,17,Nubes altas,,,2018-04-15,10:05,BADAJOZ,BJZ,1,El vuelo ha aterrizado a las 09:44,9,16,Chubascos dispersos,01,1,2018-04-15 11:30:01,2018-04-15 09:00:00,2018-04-15 10:05:00,65.0
VLG3944, AIRBUS A320,2018-04-14,21:00,PALMA DE MALLORCA,PMI,N,El vuelo ha aterrizado a las 20:51,11,21,Nubes altas,,10,2018-04-15,10:45,BILBAO,BIO,O,El vuelo ha despegado a las 10:40,10,19,Nubosidad variable,10 - 13,2,2018-04-15 11:30:00,2018-04-14 21:00:00,2018-04-15 10:45:00,825.0
VLG3515, 32A,2018-04-15,11:00,IBIZA,IBZ,1,El vuelo ha despegado a las 11:00,12,20,Nubes altas,,2,2018-04-15,12:00,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 11:51,14,22,Despejado,T1_G,7,2018-04-15 11:30:00,2018-04-15 11:00:00,2018-04-15 12:00:00,60.0
VLG3147, AIRBUS A320,2018-04-15,08:40,FUERTEVENTURA,FUE,1,El vuelo ha despegado a las 09:43,16,24,Nubes altas,,9,2018-04-15,11:45,MALAGA-COSTA DEL SOL,AGP,3,Llegada prevista a las 12:40,14,23,Despejado,3,36,2018-04-15 11:30:00,2018-04-15 08:40:00,2018-04-15 11:45:00,185.0
RYR2200, BOEING 737-800 WINGLETS,2018-04-15,15:10,VALLADOLID,VLL,1,Salida prevista a las 15:10,6,16,Chubascos dispersos,,5,2018-04-15,16:25,SEVILLA,SVQ,1,Llegada prevista a las 16:25,8,19,Nubes altas,B,5,2018-04-15 11:29:59,2018-04-15 15:10:00,2018-04-15 16:25:00,75.0
