flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp,dep_date_time,arr_date_time,duracion_vuelo
GMI2225, BOEING 737-700 WINGLETS,2018-04-15,16:55,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 17:33,17,23,Abertura de claros,,,,-,DRESDEN,DRS,-,-,,,-,-,,2018-04-15 18:48:30,2018-04-15 16:55:00,,
SAS7678, BOEING 737-800 WINGLETS,2018-04-15,16:45,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 16:47,17,23,Despejado,,11,,-,GOTEMBURGO,GOT,-,-,,,-,-,,2018-04-15 18:48:30,2018-04-15 16:45:00,,
RYR9086, BOEING 737-800 WINGLETS,2018-04-15,19:10,ALICANTE-ELCHE,ALC,N,Salida prevista a las 19:18,12,25,Nubes altas,,,,-,GOTEMBURGO,GOT,-,-,,,-,-,,2018-04-15 18:48:30,2018-04-15 19:10:00,,
VLG8920, AIRBUS A320,2018-04-15,18:20,VALENCIA,VLC,1,El vuelo ha despegado a las 18:17,11,26,Despejado,,,,-,BRUSELAS,BRU,-,-,,,-,-,,2018-04-15 18:48:30,2018-04-15 18:20:00,,
JAF7230, EMBRAER 190,2018-04-15,17:10,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 17:07,11,21,Despejado,,,,-,BRUSELAS,BRU,-,-,,,-,-,,2018-04-15 18:48:30,2018-04-15 17:10:00,,
TRA6652, BOEING 737-800 WINGLETS,2018-04-15,17:10,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 17:22,14,23,Despejado,,,,-,EINDHOVEN,EIN,-,-,,,-,-,,2018-04-15 18:48:30,2018-04-15 17:10:00,,
EZY6014, AIRBUS A320,2018-04-16,10:45,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 10:45,11,28,Nubes altas,,,,-,BRISTOL,BRS,-,-,,,-,-,,2018-04-15 18:48:29,2018-04-16 10:45:00,,
RYR4275, BOEING 737-800 WINGLETS,2018-04-16,08:10,GIRONA - COSTA BRAVA,GRO,1,Salida prevista a las 08:10,9,24,Nubosidad variable,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 18:48:29,2018-04-16 08:10:00,,
RYR8177, BOEING 737-800 WINGLETS,2018-04-15,16:50,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 17:24,17,23,Abertura de claros,,,,-,BRUSELAS /CHARLEROI,CRL,-,-,,,-,-,,2018-04-15 18:48:29,2018-04-15 16:50:00,,
GMI2991, BOEING 737-700 WINGLETS,2018-04-15,16:15,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 16:46,17,23,Despejado,,23,,-,BERLIN /SCHONEFELD,SXF,-,-,,,-,-,,2018-04-15 18:48:29,2018-04-15 16:15:00,,
DLH1135, 32A,2018-04-15,16:50,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 16:49,14,22,Nubes altas,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 18:48:29,2018-04-15 16:50:00,,
RYR1779, BOEING 737-800 WINGLETS,2018-04-16,10:05,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 10:05,12,16,Chubascos dispersos,,,,-,BUDAPEST,BUD,-,-,,,-,-,,2018-04-15 18:48:29,2018-04-16 10:05:00,,
RYR5947, BOEING 737-800 WINGLETS,2018-04-16,10:25,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 10:25,11,28,Nubes altas,,,,-,BOURNEMOUTH,BOH,-,-,,,-,-,,2018-04-15 18:48:29,2018-04-16 10:25:00,,
RYR2627, BOEING 737-800 WINGLETS,2018-04-15,18:30,IBIZA,IBZ,1,El vuelo ha despegado a las 18:29,12,20,Despejado,,16,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-15 18:48:29,2018-04-15 18:30:00,,
RYR9082, BOEING 737-800 WINGLETS,2018-04-15,19:00,ALICANTE-ELCHE,ALC,N,Salida prevista a las 19:00,12,25,Nubes altas,,,,-,BOURNEMOUTH,BOH,-,-,,,-,-,,2018-04-15 18:48:29,2018-04-15 19:00:00,,
IBK5110, BOEING 737-800 WINGLETS,2018-04-15,17:05,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 17:13,14,23,Despejado,,,,-,DUSSELDORF,DUS,-,-,,,-,-,,2018-04-15 18:48:29,2018-04-15 17:05:00,,
EZY8608, AIRBUS A319,2018-04-15,17:00,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 17:00,14,23,Despejado,,,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-15 17:00:00,,
TUI2273, 7S8,2018-04-16,10:00,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 10:00,10,18,Nubosidad variable,,4,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-16 10:00:00,,
EXS1294, BOEING 737-800 WINGLETS,2018-04-15,16:05,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 16:01,17,23,Despejado,,8,,-,BIRMINGHAM / INTERNACIONAL,BHX,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-15 16:05:00,,
DLH1827, AIRBUS A319,2018-04-15,18:40,BILBAO,BIO,O,The flight took off at 18:35,10,19,Lluvia débil,,3,,-,MUNICH,MUC,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-15 18:40:00,,
DLH1145, AIRBUS A319,2018-04-15,19:10,BILBAO,BIO,O,Salida prevista a las 19:51,10,19,Lluvia débil,,3,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-15 19:10:00,,
IBE8129, ATR-42/72,2018-04-15,18:25,IBIZA,IBZ,1,El vuelo ha despegado a las 18:30,12,20,Despejado,,1,,-,PALMA DE MALLORCA,PMI,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-15 18:25:00,,
RYR7095, BOEING 737-800,2018-04-15,22:00,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 22:05,11,28,Nubes altas,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-15 22:00:00,,
ANE8128, ATR-42/72,2018-04-15,17:00,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 17:00,11,21,Despejado,,,,-,IBIZA,IBZ,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-15 17:00:00,,
RYR1186, BOEING 737-800 WINGLETS,2018-04-15,17:40,SEVILLA,SVQ,1,El vuelo ha despegado a las 18:00,8,19,Nubosidad variable,,,,-,FEZ /SAIS,FEZ,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-15 17:40:00,,
AZA083, AIRBUS A320,2018-04-15,17:55,VALENCIA,VLC,1,El vuelo ha despegado a las 17:44,11,26,Despejado,,,,-,ROMA /FIUMICINO,FCO,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-15 17:55:00,,
TUI2223, 7S8,2018-04-16,09:40,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 09:40,10,18,Nubosidad variable,,5,,-,STUTTGART,STR,-,-,,,-,-,,2018-04-15 18:48:28,2018-04-16 09:40:00,,
DAH2017, BOEING 737-800 WINGLETS,2018-04-15,18:20,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 18:17,12,25,Nubes altas,,,,-,ORAN /ES SENIA,ORN,-,-,,,-,-,,2018-04-15 18:48:27,2018-04-15 18:20:00,,
RYR2153, BOEING 737-800 WINGLETS,2018-04-15,18:10,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 18:17,12,25,Nubes altas,,,,-,BIRMINGHAM / INTERNACIONAL,BHX,-,-,,,-,-,,2018-04-15 18:48:27,2018-04-15 18:10:00,,
DK1559, AIRBUS A330-300,2018-04-15,16:05,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 16:12,17,23,Despejado,,30,,-,OSLO / GARDERMOEN,OSL,-,-,,,-,-,,2018-04-15 18:48:27,2018-04-15 16:05:00,,
DLH1153, AIRBUS A320,2018-04-15,17:00,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 17:06,11,21,Despejado,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 18:48:27,2018-04-15 17:00:00,,
EWG9541, 32A,2018-04-15,18:20,IBIZA,IBZ,1,El vuelo ha despegado a las 18:40,12,20,Despejado,,6,,-,DUSSELDORF,DUS,-,-,,,-,-,,2018-04-15 18:48:27,2018-04-15 18:20:00,,
THY1314, BOEING 737-800 WINGLETS,2018-04-15,17:20,VALENCIA,VLC,1,El vuelo ha despegado a las 17:25,11,26,Despejado,,,,-,ESTAMBUL,IST,-,-,,,-,-,,2018-04-15 18:48:26,2018-04-15 17:20:00,,
RYR7185, BOEING 737-800 WINGLETS,2018-04-15,16:55,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 16:51,11,21,Despejado,,,,-,HAMBURGO,HAM,-,-,,,-,-,,2018-04-15 18:48:26,2018-04-15 16:55:00,,
RYR2954, BOEING 737-800 WINGLETS,2018-04-15,17:55,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 17:57,12,25,Nubes altas,,,,-,NEWQUAY,NQY,-,-,,,-,-,,2018-04-15 18:48:26,2018-04-15 17:55:00,,
EXS1664, BOEING 737-800 WINGLETS,2018-04-15,16:00,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 16:23,17,23,Despejado,,4,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-15 18:48:26,2018-04-15 16:00:00,,
VLG7292, 32A,2018-04-15,18:20,BILBAO,BIO,O,El vuelo ha despegado a las 18:25,10,19,Lluvia débil,,5,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-15 18:48:26,2018-04-15 18:20:00,,
BAW8464, EMBRAER 190,2018-04-15,17:55,IBIZA,IBZ,1,El vuelo ha despegado a las 17:48,12,20,Despejado,,9,,-,LONDRES /LONDON CITY APT.,LCY,-,-,,,-,-,,2018-04-15 18:48:26,2018-04-15 17:55:00,,
IBE6117, AIRBUS A330,2018-04-15,16:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 18:35,7,17,Abertura de claros,,,,-,MIAMI,MIA,-,-,,,-,-,,2018-04-15 18:48:25,2018-04-15 16:40:00,,
RYR9064, BOEING 737-800 WINGLETS,2018-04-15,17:45,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 17:47,12,25,Nubes altas,,,,-,MILAN/BERGAMO,BGY,-,-,,,-,-,,2018-04-15 18:48:25,2018-04-15 17:45:00,,
RYR2613, BOEING 737-800 WINGLETS,2018-04-15,22:10,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 22:10,12,16,Chubascos dispersos,,6,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-15 18:48:25,2018-04-15 22:10:00,,
JTG428, BOEING 737-700 WINGLETS,2018-04-15,16:00,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 15:52,17,23,Despejado,,1,,-,AALBORG,AAL,-,-,,,-,-,,2018-04-15 18:48:25,2018-04-15 16:00:00,,
AFR1577, EMBRAER 190,2018-04-15,18:05,BILBAO,BIO,O,El vuelo ha despegado a las 18:07,10,19,Lluvia débil,,2,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 18:48:25,2018-04-15 18:05:00,,
ANE8386, BOMBARDIER CRJ-1000,2018-04-15,17:45,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 17:49,12,25,Nubes altas,,,,-,BILBAO,BIO,-,-,,,-,-,,2018-04-15 18:48:24,2018-04-15 17:45:00,,
BAW8462, EMBRAER 190,2018-04-15,17:25,IBIZA,IBZ,1,El vuelo ha despegado a las 17:23,12,20,Despejado,,16,,-,LONDRES /LONDON CITY APT.,LCY,-,-,,,-,-,,2018-04-15 18:48:24,2018-04-15 17:25:00,,
DLH1819, AIRBUS A319,2018-04-15,17:40,IBIZA,IBZ,1,El vuelo ha despegado a las 17:35,12,20,Despejado,,14,,-,MUNICH,MUC,-,-,,,-,-,,2018-04-15 18:48:24,2018-04-15 17:40:00,,
VLG8860, AIRBUS A320,2018-04-16,09:25,ASTURIAS,OVD,-,Salida prevista a las 09:25,12,15,Lluvia,,,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 18:48:24,2018-04-16 09:25:00,,
ANE8906, BOMBARDIER CRJ-1000,2018-04-15,17:35,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 17:51,12,25,Nubes altas,,,,-,IBIZA,IBZ,-,-,,,-,-,,2018-04-15 18:48:23,2018-04-15 17:35:00,,
EZY6996, 32A,2018-04-15,16:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 16:50,7,17,Abertura de claros,,,,-,EDIMBURGO,EDI,-,-,,,-,-,,2018-04-15 18:48:23,2018-04-15 16:35:00,,
DLH1175, AIRBUS A321,2018-04-15,17:25,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 18:26,12,25,Nubes altas,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 18:48:22,2018-04-15 17:25:00,,
VLG6128, AIRBUS A320,2018-04-15,16:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 17:44,7,17,Abertura de claros,,,,-,ROMA /FIUMICINO,FCO,-,-,,,-,-,,2018-04-15 18:48:22,2018-04-15 16:30:00,,
RYR4480, BOEING 737-800 WINGLETS,2018-04-16,08:00,GIRONA - COSTA BRAVA,GRO,1,Salida prevista a las 08:00,9,24,Nubosidad variable,,,,-,KAUNAS,KUN,-,-,,,-,-,,2018-04-15 18:48:22,2018-04-16 08:00:00,,
RYR9072, BOEING 737-800 WINGLETS,2018-04-15,17:15,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 17:10,12,25,Nubes altas,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-15 18:48:21,2018-04-15 17:15:00,,
IBK5574, BOEING 737-800 WINGLETS,2018-04-15,16:50,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 17:29,14,22,Nubes altas,,,,-,COPENHAGUE,CPH,-,-,,,-,-,,2018-04-15 18:48:21,2018-04-15 16:50:00,,
RYR6901, BOEING 737-800 WINGLETS,2018-04-16,06:45,GIRONA - COSTA BRAVA,GRO,1,Salida prevista a las 06:45,9,24,Nubosidad variable,,,,-,BRUSELAS /CHARLEROI,CRL,-,-,,,-,-,,2018-04-15 18:48:21,2018-04-16 06:45:00,,
DE1519, BOEING 757-300 WINGLETS,2018-04-15,16:45,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 17:03,17,23,Abertura de claros,,,,-,HAMBURGO,HAM,-,-,,,-,-,,2018-04-15 18:48:21,2018-04-15 16:45:00,,
VLG1332, 32A,2018-04-15,17:10,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 17:17,12,25,Nubes altas,,,,-,BRUSELAS,BRU,-,-,,,-,-,,2018-04-15 18:48:20,2018-04-15 17:10:00,,
EXS144B, BOEING 737-800 WINGLETS,2018-04-15,16:45,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 16:41,17,23,Abertura de claros,,,,-,GLASGOW,GLA,-,-,,,-,-,,2018-04-15 18:48:20,2018-04-15 16:45:00,,
AVA015, AIRBUS A330-300,2018-04-15,16:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 17:27,7,17,Abertura de claros,,,,-,CALI INTL/VALLE DEL CAUCA,CLO,-,-,,,-,-,,2018-04-15 18:48:20,2018-04-15 16:25:00,,
LPE2431, BOEING 767-300 WINGLETS,2018-04-15,16:50,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 16:44,14,22,Nubes altas,,,,-,LIMA,LIM,-,-,,,-,-,,2018-04-15 18:48:20,2018-04-15 16:50:00,,
RYR1259, BOEING 737-800 WINGLETS,2018-04-16,09:45,ALMERIA,LEI,1,Salida prevista a las 09:45,11,20,Despejado,,3,,-,BRUSELAS /CHARLEROI,CRL,-,-,,,-,-,,2018-04-15 18:48:20,2018-04-16 09:45:00,,
RYR9026, BOEING 737-800 WINGLETS,2018-04-16,06:40,GIRONA - COSTA BRAVA,GRO,1,Salida prevista a las 06:40,9,24,Nubosidad variable,,,,-,BRATISLAVA/M.R. STEFANIK AIRPORT,BTS,-,-,,,-,-,,2018-04-15 18:48:20,2018-04-16 06:40:00,,
EXS1422, BOEING 737-800 WINGLETS,2018-04-15,16:10,LANZAROTE,ACE,1,El vuelo ha despegado a las 16:04,15,25,Despejado,,2,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-15 18:48:20,2018-04-15 16:10:00,,
RYR2201, BOEING 737-800 WINGLETS,2018-04-16,06:30,GIRONA - COSTA BRAVA,GRO,1,Salida prevista a las 06:30,9,24,Nubosidad variable,,,,-,CRACOVIA,KRK,-,-,,,-,-,,2018-04-15 18:48:19,2018-04-16 06:30:00,,
RYR7366, BOEING 737-800 WINGLETS,2018-04-15,20:35,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 20:35,12,16,Chubascos dispersos,,5,,-,DUSSELDORF /WEEZE,NRN,-,-,,,-,-,,2018-04-15 18:48:19,2018-04-15 20:35:00,,
RYR8807, BOEING 737-800 WINGLETS,2018-04-15,18:30,FUERTEVENTURA,FUE,1,Salida prevista a las 18:30,16,24,Despejado,,8,,-,MILAN/BERGAMO,BGY,-,-,,,-,-,,2018-04-15 18:48:19,2018-04-15 18:30:00,,
EZY7416, AIRBUS A319,2018-04-15,17:05,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 16:58,12,25,Nubes altas,,,,-,SOUTHEND,SEN,-,-,,,-,-,,2018-04-15 18:48:19,2018-04-15 17:05:00,,
RYR3453, BOEING 737-800 WINGLETS,2018-04-15,21:55,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 21:55,11,28,Nubes altas,,,,-,LONDRES /LUTON,LTN,-,-,,,-,-,,2018-04-15 18:48:19,2018-04-15 21:55:00,,
IBK6112, BOEING 737-800 WINGLETS,2018-04-15,16:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,El vuelo ha despegado a las 17:08,7,17,Abertura de claros,,,,-,COPENHAGUE,CPH,-,-,,,-,-,,2018-04-15 18:48:19,2018-04-15 16:20:00,,
RYR3976, BOEING 737-800 WINGLETS,2018-04-15,16:45,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 16:56,14,22,Nubes altas,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-15 18:48:19,2018-04-15 16:45:00,,
EXS892, BOEING 757-200  WINGLETS,2018-04-15,16:05,LANZAROTE,ACE,1,El vuelo ha despegado a las 16:00,15,25,Despejado,,4,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-15 18:48:19,2018-04-15 16:05:00,,
RYR6058, BOEING 737-800 WINGLETS,2018-04-15,19:35,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 19:35,12,16,Chubascos dispersos,,5,,-,BRUSELAS /CHARLEROI,CRL,-,-,,,-,-,,2018-04-15 18:48:18,2018-04-15 19:35:00,,
THY1304, BOEING 737-800 WINGLETS,2018-04-15,17:00,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 17:17,14,23,Despejado,,,,-,ESTAMBUL,IST,-,-,,,-,-,,2018-04-15 18:48:18,2018-04-15 17:00:00,,
ENT892, BOEING 737-800 WINGLETS,2018-04-15,18:20,FUERTEVENTURA,FUE,1,Salida prevista a las 18:20,16,24,Despejado,,17,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 18:48:18,2018-04-15 18:20:00,,
TRA5766, BOEING 737-800 WINGLETS,2018-04-15,22:20,GIRONA - COSTA BRAVA,GRO,1,Salida prevista a las 22:30,9,24,Nubosidad variable,,5,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-15 18:48:18,2018-04-15 22:20:00,,
RYR2521, BOEING 737-800 WINGLETS,2018-04-15,17:00,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 16:56,12,25,Nubes altas,,,,-,GLASGOW,GLA,-,-,,,-,-,,2018-04-15 18:48:18,2018-04-15 17:00:00,,
DLH1119, AIRBUS A320,2018-04-16,12:55,PAMPLONA,PNA,-,Salida prevista a las 12:55,5,19,Nubosidad variable,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 18:48:17,2018-04-16 12:55:00,,
RYR5385, BOEING 737-800 WINGLETS,2018-04-15,17:15,SEVILLA,SVQ,1,El vuelo ha despegado a las 17:36,8,19,Nubosidad variable,,10,,-,VERONA,VRN,-,-,,,-,-,,2018-04-15 18:48:17,2018-04-15 17:15:00,,
ANE8488, CANADAIR CRJ-200,2018-04-15,16:55,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 16:50,11,21,Despejado,,,,-,MENORCA,MAH,-,-,,,-,-,,2018-04-15 18:48:17,2018-04-15 16:55:00,,
TAP1027, 32A,2018-04-15,16:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,El vuelo ha despegado a las 18:11,7,17,Abertura de claros,,,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-15 18:48:17,2018-04-15 16:20:00,,
SDR3107, AIRBUS A320,2018-04-15,16:40,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 17:25,17,23,Abertura de claros,,,,-,KASSEL /KASSEL-CALDEN,KSF,-,-,,,-,-,,2018-04-15 18:48:17,2018-04-15 16:40:00,,
RYR7087, BOEING 737-800 WINGLETS,2018-04-15,17:20,VALENCIA,VLC,1,El vuelo ha despegado a las 17:17,11,26,Despejado,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-15 18:48:16,2018-04-15 17:20:00,,
TUI2249, 7S8,2018-04-16,08:40,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 08:40,10,18,Nubosidad variable,,6,,-,MUNICH,MUC,-,-,,,-,-,,2018-04-15 18:48:16,2018-04-16 08:40:00,,
DK1213, 32B,2018-04-15,16:00,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 16:03,17,23,Despejado,,32,,-,BILLUND,BLL,-,-,,,-,-,,2018-04-15 18:48:16,2018-04-15 16:00:00,,
BEL3736, AIRBUS A320,2018-04-15,17:00,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 17:38,14,23,Despejado,,,,-,BRUSELAS,BRU,-,-,,,-,-,,2018-04-15 18:48:16,2018-04-15 17:00:00,,
IBE8125, BOMBARDIER CRJ-1000,2018-04-15,17:15,IBIZA,IBZ,1,El vuelo ha despegado a las 17:18,12,20,Despejado,,5,,-,PALMA DE MALLORCA,PMI,-,-,,,-,-,,2018-04-15 18:48:16,2018-04-15 17:15:00,,
EZY4506, AIRBUS A319,2018-04-15,16:50,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 16:54,11,21,Despejado,,,,-,BERLIN /SCHONEFELD,SXF,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 16:50:00,,
RYR8027, BOEING 737-800 WINGLETS,2018-04-15,21:10,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 21:10,11,28,Nubes altas,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 21:10:00,,
TUI2683, BOEING 737-700,2018-04-15,16:35,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 16:27,17,23,Abertura de claros,,,,-,SAARBRUCKEN,SCN,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 16:35:00,,
RYR6903, BOEING 737-800 WINGLETS,2018-04-15,18:30,GIRONA - COSTA BRAVA,GRO,1,El vuelo ha despegado a las 18:28,9,24,Nubosidad variable,,5,,-,BRUSELAS /CHARLEROI,CRL,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 18:30:00,,
RYR1131, BOEING 737-800 WINGLETS,2018-04-15,18:15,GIRONA - COSTA BRAVA,GRO,1,Salida prevista a las 18:15,9,24,Nubosidad variable,,1,,-,EAST MIDLANDS,EMA,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 18:15:00,,
RYR9881, BOEING 737-800 WINGLETS,2018-04-15,16:50,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 16:52,12,25,Nubes altas,,,,-,WROCLAW,WRO,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 16:50:00,,
TAP1113, ATR-42/72,2018-04-15,21:10,ASTURIAS,OVD,1,Salida prevista a las 21:10,12,15,Lluvia,,5,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 21:10:00,,
EZY1878, 32A,2018-04-15,17:30,BILBAO,BIO,O,El vuelo ha despegado a las 17:44,10,19,Lluvia débil,,7,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 17:30:00,,
TCX1773, AIRBUS A320,2018-04-15,15:50,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 15:49,17,23,Despejado,,25,,-,BIRMINGHAM / INTERNACIONAL,BHX,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 15:50:00,,
VLG8832, AIRBUS A320,2018-04-15,17:05,SEVILLA,SVQ,1,El vuelo ha despegado a las 17:03,8,19,Nubosidad variable,,3,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 17:05:00,,
BAW3290, EMBRAER 190,2018-04-15,19:40,GRANADA-JAÉN F.G.L.,GRX,1,Salida prevista a las 19:40,6,21,Despejado,,3,,-,LONDRES /LONDON CITY APT.,LCY,-,-,,,-,-,,2018-04-15 18:48:15,2018-04-15 19:40:00,,
IBS2247, ATR-72,2018-04-15,16:40,EL HIERRO,VDE,-,El vuelo ha despegado a las 16:50,14,18,Nubes altas,,2,,-,GRAN CANARIA,LPA,-,-,,,-,-,,2018-04-15 18:48:14,2018-04-15 16:40:00,,
RAM969, ATR-72,2018-04-15,17:15,VALENCIA,VLC,1,El vuelo ha despegado a las 17:24,11,26,Despejado,,,,-,CASABLANCA /MOHAMED V,CMN,-,-,,,-,-,,2018-04-15 18:48:14,2018-04-15 17:15:00,,
AEA1037, BOEING 737-800 WINGLETS,2018-04-15,16:45,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 16:56,14,23,Despejado,,,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 18:48:14,2018-04-15 16:45:00,,
EXS864, BOEING 737-800,2018-04-15,20:00,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 20:00,11,28,Nubes altas,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-15 18:48:14,2018-04-15 20:00:00,,
DK1457, 32B,2018-04-15,15:45,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 16:09,17,23,Despejado,,31,,-,MALMO-STURUP,MMX,-,-,,,-,-,,2018-04-15 18:48:14,2018-04-15 15:45:00,,
AEA1083, EMBRAER ERJ-195,2018-04-15,15:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,El vuelo ha despegado a las 17:09,7,17,Abertura de claros,,,,-,VENECIA /MARCO POLO,VCE,-,-,,,-,-,,2018-04-15 18:48:14,2018-04-15 15:10:00,,
